b'\xaa[E]', 2024-05-08 03:21:28.917478
b'\xaa[E]', 2024-05-08 03:21:33.917888
b'\xaa[E]', 2024-05-08 03:21:38.917449
b'\xaa[E]', 2024-05-08 03:21:43.919601
b'\xaa[E]', 2024-05-08 03:21:48.916341
b'\xaa[E]', 2024-05-08 03:21:53.920579
b'\xaa[E]', 2024-05-08 03:21:58.918402
b'\xaa[E]', 2024-05-08 03:22:03.907348
b'\xaa[E]', 2024-05-08 03:22:08.908590
b'\xaa[E]', 2024-05-08 03:22:13.908938
b'\xaa[E]', 2024-05-08 03:22:18.906343
b'\xaa[E]', 2024-05-08 03:22:23.906586
b'\xaa[E]', 2024-05-08 03:22:28.906838
b'\xaa[E]', 2024-05-08 03:22:33.929041
b'\xaa[E]', 2024-05-08 03:22:38.929796
b'\xaa[E]', 2024-05-08 03:22:43.899930
b'\xaa[E]', 2024-05-08 03:22:48.897529
b'\xaa[E]', 2024-05-08 03:22:53.897332
b'\xaa[E]', 2024-05-08 03:22:58.922134
b'\xaa[E]', 2024-05-08 03:23:03.895475
b'\xaa[E]', 2024-05-08 03:23:08.896838
b'\xaa[E]', 2024-05-08 03:23:13.900050
b'\xaa[E]', 2024-05-08 03:23:18.897731
b'\xaa[E]', 2024-05-08 03:23:23.898200
b'\xaa[E]', 2024-05-08 03:23:28.889079
b'\xaa[E]', 2024-05-08 03:23:33.888519
b'\xaa[E]', 2024-05-08 03:23:38.890024
b'\xaa[E]', 2024-05-08 03:23:43.887247
b'\xaa[E]', 2024-05-08 03:23:48.888819
b'\xaa[E]', 2024-05-08 03:23:53.887787
b'\xaa[E]', 2024-05-08 03:23:58.887464
b'\xaa[E]', 2024-05-08 03:24:03.895885
b'\xaa[E]', 2024-05-08 03:24:08.887640
b'\xaa[E]', 2024-05-08 03:24:13.881336
b'\xaa[E]', 2024-05-08 03:24:18.878759
b'\xaa[E]', 2024-05-08 03:24:23.879716
b'\xaa[E]', 2024-05-08 03:24:28.879012
b'\xaa[E]', 2024-05-08 03:24:33.880640
b'\xaa[E]', 2024-05-08 03:24:38.880119
b'\xaa[E]', 2024-05-08 03:24:43.880325
b'\xaa[E]', 2024-05-08 03:24:48.878661
b'\xaa[E]', 2024-05-08 03:24:53.876785
b'\xaa[E]', 2024-05-08 03:24:58.868504
b'\xaa[E]', 2024-05-08 03:25:03.868462
b'\xaa[E]', 2024-05-08 03:25:08.867908
b'\xaa[E]', 2024-05-08 03:25:13.868151
b'\xaa[E]', 2024-05-08 03:25:18.871224
b'\xaa[E]', 2024-05-08 03:25:23.867889
b'\xaa[E]', 2024-05-08 03:25:28.868939
b'\xaa[E]', 2024-05-08 03:25:33.870673
b'\xaa[E]', 2024-05-08 03:25:38.868808
b'\xaa[E]', 2024-05-08 03:25:43.870164
b'\xaa[E]', 2024-05-08 03:25:48.859170
b'\xaa[E]', 2024-05-08 03:25:53.858784
b'\xaa[E]', 2024-05-08 03:25:58.863273
b'\xaa[E]', 2024-05-08 03:26:03.862317
b'\xaa[E]', 2024-05-08 03:26:08.882398
b'\xaa[E]', 2024-05-08 03:26:13.861169
b'\xaa[E]', 2024-05-08 03:26:18.856900
b'\xaa[E]', 2024-05-08 03:26:23.860733
b'\xaa[E]', 2024-05-08 03:26:28.859561
b'\xaa[E]', 2024-05-08 03:26:33.883034
b'\xaa[E]', 2024-05-08 03:26:38.857065
b'\xaa[E]', 2024-05-08 03:26:43.850288
b'\xaa[E]', 2024-05-08 03:26:48.858558
